Issue_id,Duplicate
227839,262207;277442;293770;310213;366362;374695;405167;417803
227840,NULL
227841,NULL
227844,NULL
227846,NULL
227851,NULL
227852,214432;214474
227863,NULL
227865,NULL
227875,NULL
227883,243044;290484
227890,NULL
227891,NULL
227892,216677;217802;223010;230631;253766
227897,NULL
227903,NULL
227905,NULL
227907,NULL
227910,216509;228860;230686;234994;238490;243976
227913,NULL
227915,NULL
227925,NULL
227927,NULL
227928,280173
227931,NULL
227936,NULL
227942,215959;216133;225147;230916;236311;245550;245803;249145;251539;254323
227943,NULL
227944,NULL
227947,NULL
227953,NULL
227954,NULL
227961,213406;214126;219083;223241;274421;279065;379926;540361;544638
227969,NULL
228002,374793;379594
228012,NULL
228021,NULL
228034,237336;252687
228039,215126;225883;245004;245262;272835
228046,NULL
228048,224967;225795;232518;248641;268453;313978;313981;315169;323319;329249;329462;344115;357576;359531;361882;375079;375478;376872;383435;388010;441427;450561;468226;477566
228058,NULL
228074,NULL
228078,NULL
228093,227678;230977;371687
228096,NULL
228107,NULL
228112,252352;256666;274047
228115,228116
228116,228115
228133,351541;356778;382886;409677
228134,NULL
228183,227455;260057;263325;311704;330324;446280;464424;492995
228198,294787;557010
228201,NULL
228209,NULL
228215,NULL
228216,NULL
228227,NULL
228235,227188
228258,218997
228265,NULL
228300,NULL
228306,NULL
228313,NULL
228344,230055
228345,NULL
228348,268911;284999
228367,NULL
228375,NULL
228410,218557;286075;477854
228414,222280;226646;229709;230437;245231;247234;259988;261401;262904;267443;269046
228415,NULL
228438,NULL
228463,NULL
228484,225494
228489,NULL
228492,NULL
228493,NULL
228506,NULL
228509,227288;230381
228550,NULL
228562,290950;343666;414331;472213
228649,230622;253886;274429
228663,NULL
228667,NULL
228676,NULL
228689,NULL
228691,215017;434850
228694,NULL
228717,NULL
228772,NULL
228775,NULL
228787,NULL
228788,NULL
228813,NULL
228814,226179;234446;240176;264455;265271;269931;282388
228822,NULL
228824,NULL
228858,214776;218261;229954;230880;235823;239169;262438;271352;274610;274612;281740;284937;285252;290016;290516;305114
228860,216509;227910;230686;234994;238490;243976
228884,223572;230441;230446;249559
228890,221908
228969,NULL
228971,NULL
228990,219525
228998,214896;223342;233098
228999,NULL
229002,NULL
229003,NULL
229046,NULL
229079,NULL
229086,NULL
229087,NULL
229096,229097
229097,229096
229112,NULL
229113,229114
229114,229113
229119,NULL
229150,NULL
229155,NULL
229161,NULL
229179,NULL
229209,NULL
229273,214838;216486;217477;217633;218807;219612;222630;229283;232534;238002;239016;240602
229283,214838;216486;217477;217633;218807;219612;222630;229273;232534;238002;239016;240602
229315,NULL
229357,242675;252562;267147;267148;268676;270960;305865
229386,NULL
229422,NULL
229462,NULL
229463,NULL
229484,NULL
229485,NULL
229486,NULL
229490,221204
229491,NULL
229492,NULL
229494,NULL
229496,NULL
229517,216650;216887;222531;232637;244274;260207;261875;288621;320613;321917;336757;354724;366703;367770;371108;371524;384685;408501;413918;413973;478906
229518,NULL
229532,NULL
229641,220194;297068
229665,NULL
229676,217200;230044;235322;264973;267994;283918;321846;322980;323772;323794;325771;336245
229709,222280;226646;228414;230437;245231;247234;259988;261401;262904;267443;269046
229740,NULL
229744,NULL
229772,262625;302870;354479;391736
229823,NULL
229844,NULL
229851,NULL
229858,NULL
229868,232869
229879,NULL
229881,NULL
229892,NULL
229931,NULL
229942,359134
229951,NULL
229954,214776;218261;228858;230880;235823;239169;262438;271352;274610;274612;281740;284937;285252;290016;290516;305114
229970,NULL
230010,NULL
230031,NULL
230042,474839;484525
230044,217200;229676;235322;264973;267994;283918;321846;322980;323772;323794;325771;336245
230055,228344
230106,NULL
230107,NULL
230110,221415;362592
230113,NULL
230140,NULL
230141,NULL
230142,220173;222186;223402;224626;231650;231902;238766
230176,NULL
230182,NULL
230185,NULL
230218,217682;309014
230241,NULL
230274,248853;256839;260039;260962;261520;264828;265296;266462
230319,219586;252464;257833
230331,NULL
230367,245386;266086;278948;279033;282408;291488;292772;302460;337817;350815;351206;373861;444654
230374,NULL
230381,227288;228509
230384,244325
230385,NULL
230386,NULL
230387,NULL
230392,242581;245232;245987
230395,NULL
230399,NULL
230425,NULL
230430,NULL
230437,222280;226646;228414;229709;245231;247234;259988;261401;262904;267443;269046
230441,223572;228884;230446;249559
230446,223572;228884;230441;249559
230447,339606
230448,476431;513538;516803
230461,254705
230478,225218
230488,221695;223600;224291;244505;259597;260311;260994;262512;273872
230490,NULL
230497,NULL
230502,NULL
230513,275094;300118
230550,NULL
230562,NULL
230602,239106
230622,228649;253886;274429
230631,216677;217802;223010;227892;253766
230668,NULL
230673,NULL
230686,216509;227910;228860;234994;238490;243976
230694,236096;250614;252192;267162;272848;279927;291634;305138;322605;351158;392215
230700,NULL
230723,NULL
230757,252641;257434;263911;272354
230773,214748;214932;224064;252492;268143;269594
230781,NULL
230793,NULL
230798,215576;221726;223602
230803,230804
230804,230803
230862,238596
230880,214776;218261;228858;229954;235823;239169;262438;271352;274610;274612;281740;284937;285252;290016;290516;305114
230916,215959;216133;225147;227942;236311;245550;245803;249145;251539;254323
230925,NULL
230928,216047;230930;236859;240976;242311;245492;262564;267758;277096;278622;323249;333583;339791;389889
230930,216047;230928;236859;240976;242311;245492;262564;267758;277096;278622;323249;333583;339791;389889
230942,278393;281337;406775
230972,248319;260714;271374;271375;275183;303590;303591;311874;313252;316428;326189;348012;349531;353013;356291;367050;390779
230977,227678;228093;371687
230979,NULL
230984,NULL
231029,NULL
231032,243381
231040,NULL
231065,NULL
231095,NULL
231096,231455
231100,NULL
231113,NULL
231122,NULL
231132,254436
231187,258634;264264;284805
231216,214423;216985;224965;241686
231218,NULL
231224,NULL
231261,239131;303349;467917;469566
231274,NULL
231277,234894;245551;565009
231289,NULL
231322,272706;273391;313507
231330,NULL
231340,NULL
231352,NULL
231360,NULL
231443,NULL
231455,231096
231460,NULL
231520,242614
231541,254387;271874;294650;299775;332694;452111;483995;485670
231552,NULL
231583,NULL
231608,NULL
231635,NULL
231650,220173;222186;223402;224626;230142;231902;238766
231654,455291;478516
231679,399792
231680,394323;401544;405668;436149;480925
231684,NULL
231694,NULL
231696,231784
231707,NULL
231721,NULL
231728,NULL
231742,NULL
231744,338700;482234
231764,223931;246059
231784,231696
231804,NULL
231840,NULL
231846,NULL
231882,NULL
231902,220173;222186;223402;224626;230142;231650;238766
231929,313666;339900
231931,217803;354743;377145
231959,NULL
231960,NULL
231967,NULL
232034,NULL
232077,NULL
232134,123440;223131;255360;267192;287270;287378;292939;309584;333183;345953;347066;353826;422896;432120;437050;450941;470744;474300;477641;487926;515075;518432
232166,NULL
232220,222563;239328
232221,NULL
232228,237715
232231,NULL
232234,227206
232252,271064;323981
232253,240002;243506
232278,NULL
232290,NULL
232318,337279;341734;384121;408556;485619
232329,NULL
232330,217942
232331,NULL
232332,224969;225610;301903;324797;481192;486156
232333,NULL
232343,NULL
232376,NULL
232422,NULL
232424,218999;247597;273899;410495;434664
232432,NULL
232433,NULL
232439,NULL
232459,NULL
232482,NULL
232500,NULL
232518,224967;225795;228048;248641;268453;313978;313981;315169;323319;329249;329462;344115;357576;359531;361882;375079;375478;376872;383435;388010;441427;450561;468226;477566
232519,226877;249750;259709;260556;347647;542038
232534,214838;216486;217477;217633;218807;219612;222630;229273;229283;238002;239016;240602
232555,297054;323205;337863;381587;502809
232574,NULL
