Issue_id,Duplicate
3208,NULL
3209,NULL
3210,NULL
3211,NULL
3212,NULL
3213,NULL
3214,NULL
3215,5542
3216,NULL
3217,NULL
3218,NULL
3219,NULL
3220,NULL
3221,NULL
3222,NULL
3223,3197
3224,NULL
3225,NULL
3226,NULL
3227,NULL
3228,NULL
3229,NULL
3230,NULL
3231,NULL
3232,NULL
3233,NULL
3234,NULL
3235,NULL
3236,NULL
3237,NULL
3238,NULL
3239,NULL
3240,NULL
3241,NULL
3242,NULL
3243,3359
3244,NULL
3245,3314;6491
3246,NULL
3247,NULL
3248,17599
3249,NULL
3250,NULL
3251,NULL
3252,NULL
3253,NULL
3254,NULL
3255,NULL
3256,NULL
3257,NULL
3258,NULL
3259,NULL
3260,NULL
3261,NULL
3262,NULL
3263,NULL
3264,NULL
3265,NULL
3266,NULL
3267,NULL
3268,NULL
3269,NULL
3270,19889;48478
3271,NULL
3272,NULL
3273,NULL
3274,3307
3275,NULL
3276,10607;10859;25103
3277,NULL
3278,NULL
3279,NULL
3280,NULL
3281,NULL
3282,NULL
3283,NULL
3284,NULL
3285,NULL
3286,NULL
3287,NULL
3288,NULL
3289,NULL
3290,NULL
3291,3344
3292,NULL
3293,NULL
3294,NULL
3295,NULL
3296,NULL
3297,29274
3298,NULL
3299,NULL
3300,NULL
3301,NULL
3302,7339
3303,5285
3304,NULL
3305,NULL
3306,NULL
3307,3274
3308,3421;3435
3309,NULL
3310,NULL
3311,NULL
3312,NULL
3313,NULL
3314,3245;6491
3315,NULL
3316,NULL
3317,NULL
3318,3385
3319,NULL
3320,6094
3321,NULL
3322,NULL
3323,NULL
3324,NULL
3325,NULL
3326,NULL
3327,12004
3329,NULL
3330,NULL
3331,6301;17582;29556
3332,NULL
3333,NULL
3334,6504
3335,NULL
3336,5279;10246;20653
3337,NULL
3338,NULL
3339,NULL
3340,NULL
3341,93112
3342,NULL
3343,NULL
3344,3291
3345,37509;37511;39361
3346,NULL
3347,NULL
3348,NULL
3349,NULL
3350,3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3351,3350;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3352,3350;3351;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3353,NULL
3354,11905
3355,NULL
3356,NULL
3357,NULL
3358,NULL
3359,3243
3360,NULL
3361,3350;3351;3352;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3362,3350;3351;3352;3361;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3363,3350;3351;3352;3361;3362;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3364,3350;3351;3352;3361;3362;3363;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3365,3350;3351;3352;3361;3362;3363;3364;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3366,3350;3351;3352;3361;3362;3363;3364;3365;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3367,3386;7184
3368,7066;7072
3369,NULL
3370,NULL
3371,3037;3419;5036;6799
3372,NULL
3373,NULL
3374,NULL
3375,3350;3351;3352;3361;3362;3363;3364;3365;3366;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3376,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3377,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3378,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3379,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3380,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3381,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3382,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3383,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3384,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3385,3318
3386,3367;7184
3387,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3388,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3389,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3390,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3391,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3392,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3393,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3394,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3395,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3396,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3397,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3398;3399;3400;3401;3402;3403;3404;3405;3406;3407
3398,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3399;3400;3401;3402;3403;3404;3405;3406;3407
3399,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3400;3401;3402;3403;3404;3405;3406;3407
3400,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3401;3402;3403;3404;3405;3406;3407
3401,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3402;3403;3404;3405;3406;3407
3402,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3403;3404;3405;3406;3407
3403,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3404;3405;3406;3407
3404,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3405;3406;3407
3405,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3406;3407
3406,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3407
3407,3350;3351;3352;3361;3362;3363;3364;3365;3366;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3387;3388;3389;3390;3391;3392;3393;3394;3395;3396;3397;3398;3399;3400;3401;3402;3403;3404;3405;3406
3408,NULL
3409,NULL
3410,NULL
3411,NULL
3412,NULL
3413,NULL
3414,NULL
3415,NULL
3416,NULL
3417,NULL
3418,NULL
3419,3037;3371;5036;6799
3420,6045
3421,3308;3435
3422,NULL
3423,NULL
3424,NULL
3425,NULL
3426,NULL
3427,NULL
3428,22976;37434;40619;41190;41853
3429,NULL
3430,NULL
3431,NULL
3432,NULL
3433,NULL
3434,NULL
3435,3308;3421
3436,NULL
3437,NULL
3438,NULL
3439,NULL
3440,NULL
3441,NULL
3442,NULL
3443,NULL
3444,NULL
3445,NULL
3446,NULL
3447,NULL
3448,NULL
3449,NULL
3450,NULL
3451,NULL
3452,NULL
3453,NULL
3454,NULL
3455,NULL
3456,NULL
3457,NULL
3458,NULL
3459,NULL
3460,NULL
3461,NULL
3463,NULL
3464,NULL
3465,NULL
3467,NULL
3468,NULL
3469,NULL
3470,NULL
3471,3552
3472,NULL
3473,NULL
3474,NULL
3475,NULL
3476,NULL
3477,NULL
3478,NULL
3479,NULL
3480,NULL
3481,NULL
3482,NULL
3483,4124;5698
3485,NULL
3486,NULL
3487,NULL
3488,NULL
3489,NULL
3490,NULL
3492,NULL
3493,NULL
3494,NULL
3495,NULL
3496,NULL
3497,3630
3498,NULL
3499,NULL
3500,6955
3501,NULL
3502,NULL
3503,NULL
3504,NULL
3505,NULL
3506,NULL
3507,NULL
3508,NULL
3509,NULL
3510,NULL
3511,NULL
3512,NULL
3513,NULL
3514,NULL
3515,NULL
3516,NULL
3517,NULL
3518,NULL
3519,NULL
3520,NULL
3521,NULL
3522,NULL
3523,NULL
3524,NULL
3525,NULL
3526,3855;4040;4051;25584;72001
3527,NULL
3528,NULL
3529,NULL
3530,NULL
3531,NULL
3532,3585
3534,NULL
3535,NULL
3536,NULL
3537,NULL
3538,NULL
3539,NULL
3540,NULL
3541,NULL
3542,NULL
3543,NULL
3544,4989
3545,NULL
3546,NULL
3547,NULL
3549,NULL
3550,NULL
3552,3471
3553,NULL
3555,NULL
3556,NULL
3557,NULL
3558,NULL
3559,NULL
3560,NULL
3562,NULL
3563,NULL
3564,NULL
3565,NULL
3566,NULL
3567,NULL
3568,NULL
3569,NULL
3570,NULL
3571,NULL
3572,NULL
3573,3579
3574,NULL
3575,NULL
3576,NULL
3577,NULL
3578,1735;5576;11492
3579,3573
3580,NULL
3581,NULL
3582,NULL
3583,NULL
3584,NULL
3585,3532
3586,1585;1598;1634
3587,NULL
3588,NULL
3589,3731
3590,NULL
3591,NULL
3592,NULL
3593,NULL
3594,NULL
3595,NULL
3596,NULL
3597,NULL
3598,NULL
3599,NULL
3600,NULL
3601,NULL
3602,NULL
3603,NULL
3604,NULL
3605,8927
3606,NULL
3607,NULL
3608,NULL
3609,NULL
3610,NULL
3611,NULL
3612,NULL
3613,NULL
3614,NULL
3615,39700
3616,NULL
3617,NULL
3618,NULL
3619,NULL
3620,NULL
3621,NULL
3622,NULL
3623,NULL
3624,NULL
3625,5859;6120;8803
3626,NULL
3627,NULL
3628,NULL
3629,NULL
3630,3497
3631,NULL
3632,NULL
3633,NULL
3634,NULL
3635,NULL
3636,3833
3637,NULL
3638,NULL
3639,NULL
3640,NULL
3641,4153;10763
3642,NULL
3643,NULL
3644,NULL
3645,NULL
3646,NULL
3647,NULL
3648,NULL
3649,NULL
3650,NULL
3651,NULL
3652,NULL
3653,NULL
3654,NULL
3655,4039;12203
3656,NULL
3657,NULL
3658,NULL
3659,5284
3661,NULL
3662,NULL
3663,NULL
3664,NULL
3665,NULL
3666,NULL
3667,NULL
3668,NULL
3670,NULL
3671,NULL
3672,NULL
3673,NULL
3674,NULL
3675,NULL
3676,NULL
3677,NULL
3678,NULL
3679,NULL
3680,NULL
3681,NULL
3682,NULL
3683,NULL
3684,NULL
3685,NULL
3686,NULL
3687,NULL
3688,NULL
3689,NULL
3690,10965
3691,NULL
3692,NULL
3693,NULL
3694,NULL
3695,NULL
3696,NULL
3697,NULL
3698,NULL
3699,NULL
3700,NULL
3701,NULL
3702,NULL
3703,NULL
3704,3754
3705,NULL
3706,NULL
3707,NULL
3708,NULL
3709,NULL
3710,NULL
3711,NULL
3712,NULL
3713,NULL
3714,NULL
3715,NULL
3716,NULL
3717,3802
3718,NULL
3719,NULL
3720,NULL
3721,NULL
3722,NULL
3723,NULL
3724,NULL
3725,NULL
3726,NULL
3727,NULL
3728,NULL
3729,NULL
3730,NULL
3731,3589
3732,NULL
3733,6959;13742
3734,NULL
3735,NULL
3736,NULL
3737,NULL
3739,NULL
3741,NULL
3742,NULL
3743,NULL
3744,NULL
3745,NULL
3746,4169
3747,NULL
3748,NULL
3749,NULL
3750,NULL
3751,NULL
3752,NULL
3753,NULL
3754,3704
3755,NULL
3756,NULL
3757,6126
3758,NULL
3759,NULL
3760,NULL
3761,6665;12144;15501;25743;25744;29338;30729;35975;36654;44105;56507;56869
3762,NULL
3763,NULL
3764,NULL
3765,NULL
3766,NULL
3767,NULL
3768,NULL
3769,NULL
3770,NULL
3771,NULL
3772,24804;32604;34823;48461;61695;102939
3773,NULL
3774,NULL
3775,NULL
3776,NULL
3777,NULL
3778,NULL
3779,NULL
3780,7245;10402;13845
3781,NULL
3782,NULL
3783,NULL
3784,NULL
3785,NULL
3786,NULL
3787,NULL
3788,NULL
3789,7963
3790,NULL
3791,NULL
3792,NULL
3793,NULL
3794,NULL
3795,NULL
3796,NULL
3797,NULL
3798,NULL
3799,NULL
3800,NULL
3801,NULL
3802,3717
3803,NULL
3804,NULL
3805,NULL
3806,NULL
3807,NULL
3808,NULL
3809,NULL
3810,NULL
3811,NULL
3812,NULL
3813,NULL
3814,NULL
3815,NULL
3816,NULL
3817,NULL
3818,NULL
3819,NULL
3820,NULL
3821,NULL
3822,NULL
3823,NULL
3824,NULL
3825,NULL
3826,NULL
3827,NULL
3828,NULL
3829,NULL
3830,NULL
3831,NULL
3832,NULL
3833,3636
3834,NULL
3835,NULL
3836,1708
3837,3838
3838,3837
3839,NULL
3841,NULL
3842,NULL
3843,NULL
3844,NULL
3845,NULL
3846,NULL
3847,6338
3848,NULL
3849,NULL
3850,NULL
3851,NULL
3852,NULL
3853,39240
3854,NULL
3855,3526;4040;4051;25584;72001
3856,NULL
3857,NULL
3858,NULL
3859,NULL
3860,NULL
3861,NULL
3862,NULL
3863,NULL
3864,NULL
3865,NULL
3866,NULL
3867,NULL
3868,NULL
3869,NULL
3870,NULL
3871,NULL
3872,NULL
3873,NULL
3874,NULL
3875,NULL
3876,NULL
3877,NULL
3878,NULL
3879,NULL
3880,NULL
3881,NULL
3882,NULL
3883,NULL
3884,NULL
3885,NULL
3886,NULL
3887,NULL
3888,NULL
3889,NULL
3891,NULL
3892,NULL
3893,5211
3894,NULL
3895,NULL
3896,NULL
3897,NULL
3898,NULL
3899,NULL
3900,NULL
3901,NULL
3902,NULL
3903,NULL
3904,NULL
3905,NULL
3906,NULL
3907,NULL
3908,NULL
3909,NULL
3910,NULL
3911,NULL
3912,NULL
3913,NULL
3914,NULL
3915,NULL
3916,NULL
3917,NULL
3918,NULL
3919,NULL
3920,NULL
3921,NULL
3922,NULL
3923,NULL
3924,NULL
3925,NULL
3926,13213
3927,NULL
3928,NULL
3929,NULL
3930,NULL
3931,NULL
3932,NULL
3933,NULL
3934,NULL
3935,NULL
3936,NULL
3937,NULL
3938,NULL
3940,NULL
3941,NULL
3942,NULL
3943,1614;1725
3944,NULL
3945,1526;1633;8282
3946,NULL
3947,NULL
3948,NULL
3949,NULL
3950,NULL
3951,NULL
3952,4935;4958
3953,NULL
3955,NULL
3956,NULL
3957,NULL
3958,NULL
3959,NULL
3960,NULL
3961,NULL
3963,NULL
3964,NULL
3965,NULL
3966,NULL
3967,NULL
3968,NULL
3969,NULL
3971,NULL
3972,NULL
3973,NULL
3974,NULL
3975,NULL
3976,NULL
3977,NULL
3978,NULL
3980,NULL
3981,NULL
3982,NULL
3984,NULL
3985,NULL
3986,NULL
3987,NULL
3988,NULL
3989,NULL
3990,NULL
3991,25261
3992,NULL
3993,NULL
3994,NULL
3995,NULL
3996,NULL
3997,NULL
3998,NULL
3999,NULL
4000,NULL
4001,NULL
4002,NULL
4003,NULL
4004,NULL
4005,NULL
4006,NULL
4007,NULL
4009,NULL
4010,NULL
4011,65914
4012,NULL
4013,NULL
4014,NULL
4015,12570
4016,NULL
4017,NULL
4018,NULL
4019,NULL
4020,NULL
4021,NULL
4022,NULL
4023,4055;5596
4024,NULL
4025,NULL
4026,NULL
4027,NULL
4028,NULL
4029,NULL
4030,NULL
4031,NULL
4032,NULL
4033,10413
4034,NULL
4035,NULL
4036,NULL
4037,NULL
4038,NULL
4039,3655;12203
4040,3526;3855;4051;25584;72001
4041,NULL
4042,NULL
4043,10170
4044,NULL
4045,NULL
4046,NULL
4047,NULL
4048,NULL
4049,NULL
4050,NULL
4051,3526;3855;4040;25584;72001
4052,NULL
4053,NULL
4054,NULL
4055,4023;5596
4056,NULL
4057,NULL
4059,NULL
4060,NULL
4061,NULL
4062,NULL
4063,NULL
4064,NULL
4065,NULL
4066,NULL
4067,NULL
4068,NULL
4069,NULL
4070,NULL
4071,5559;6487;7215
4072,NULL
4073,NULL
4074,NULL
4075,NULL
4076,NULL
4077,NULL
4078,NULL
4079,NULL
4080,NULL
4081,NULL
4082,NULL
4083,NULL
4084,NULL
4085,NULL
4086,NULL
4087,NULL
4088,NULL
4089,NULL
4090,NULL
4091,NULL
4092,NULL
4093,NULL
4094,NULL
4095,NULL
4096,NULL
4097,NULL
4098,NULL
4099,NULL
4100,NULL
4101,NULL
4102,NULL
4103,NULL
4104,NULL
4105,NULL
4106,4122
4107,NULL
4108,NULL
4109,NULL
4110,NULL
4111,NULL
4112,NULL
4113,NULL
4114,NULL
4115,NULL
4116,NULL
4117,NULL
4118,NULL
4119,NULL
4120,NULL
4121,NULL
4122,4106
4123,NULL
4124,3483;5698
4125,NULL
4126,NULL
4127,NULL
4128,NULL
4129,NULL
4130,12151
4131,NULL
4132,NULL
4133,4276;11359
4134,6280
4135,5179;37472
4136,NULL
4137,NULL
4138,NULL
4139,NULL
4140,NULL
4141,NULL
4142,NULL
4143,NULL
4144,NULL
4145,NULL
4146,NULL
4147,NULL
4148,NULL
4149,NULL
4150,NULL
4151,NULL
4152,NULL
4153,3641;10763
4154,NULL
4155,NULL
4156,NULL
4157,NULL
4159,NULL
4160,NULL
4161,NULL
4162,NULL
4163,NULL
4164,7364
4165,NULL
4166,NULL
4167,NULL
4168,NULL
4169,3746
4170,NULL
4171,NULL
4172,NULL
4173,NULL
4174,NULL
4175,NULL
4176,NULL
4177,NULL
4178,NULL
4179,NULL
4180,NULL
4181,NULL
4182,NULL
4183,NULL
4184,NULL
4185,NULL
4186,NULL
4187,NULL
4188,NULL
4189,NULL
4190,NULL
4191,NULL
4192,NULL
4193,NULL
4194,NULL
4195,NULL
4196,NULL
4197,NULL
4198,NULL
4199,NULL
4200,NULL
4201,NULL
4202,NULL
4203,NULL
4204,NULL
4205,NULL
4206,NULL
4207,NULL
4209,NULL
4210,8663
4211,NULL
4212,NULL
4213,NULL
4215,NULL
4216,NULL
4217,NULL
4218,NULL
4219,NULL
4220,NULL
4221,NULL
4222,NULL
4223,NULL
4224,NULL
