Issue_id,Duplicate
1153,NULL
1154,NULL
1155,678;1158;36312;81557;115309
1156,317609;383831
1157,NULL
1158,678;1155;36312;81557;115309
1163,NULL
1164,NULL
1165,NULL
1166,NULL
1167,NULL
1168,866
1169,NULL
1170,NULL
1172,NULL
1173,NULL
1174,NULL
1175,NULL
1176,NULL
1178,NULL
1179,NULL
1180,NULL
1181,NULL
1184,NULL
1186,NULL
1188,NULL
1189,NULL
1190,1391;1550
1191,NULL
1195,NULL
1196,1077;1207
1197,NULL
1198,NULL
1199,NULL
1200,NULL
1201,NULL
1202,NULL
1203,NULL
1204,NULL
1205,NULL
1206,NULL
1207,1077;1196
1208,NULL
1210,NULL
1211,NULL
1212,NULL
1213,NULL
1214,NULL
1216,NULL
1217,NULL
1218,2015
1220,NULL
1221,1223;1353;1506;1576;4160
1222,NULL
1223,1221;1353;1506;1576;4160
1224,NULL
1225,NULL
1226,NULL
1227,3555
1228,NULL
1229,NULL
1230,NULL
1231,NULL
1232,NULL
1233,NULL
1234,NULL
1235,5016
1236,NULL
1237,NULL
1239,466;991;1259;2419;2447;2906;3015;3073;4809;4814;4956;5550;5859;6233;6925;7346;7447;7723;7733;7889;8080;8103;8681;8738;8771;8871;8913;8996;9563;10324;10943;11381;12118;12468;12632;12868;13106;13107;13282;14005;14276;14636;16046;16406;16497;18185;18403;20199;22736
1240,1431
1241,NULL
1242,NULL
1243,NULL
1244,NULL
1245,NULL
1246,NULL
1247,1250
1249,1510
1250,1247
1251,NULL
1252,NULL
1253,NULL
1254,NULL
1255,NULL
1256,NULL
1257,NULL
1258,NULL
1259,466;991;1239;2419;2447;2906;3015;3073;4809;4814;4956;5550;5859;6233;6925;7346;7447;7723;7733;7889;8080;8103;8681;8738;8771;8871;8913;8996;9563;10324;10943;11381;12118;12468;12632;12868;13106;13107;13282;14005;14276;14636;16046;16406;16497;18185;18403;20199;22736
1260,NULL
1261,NULL
1262,17113
1263,NULL
1264,1282;2221
1265,NULL
1266,NULL
1267,1324
1269,NULL
1270,NULL
1271,6556
1273,NULL
1274,NULL
1275,NULL
1276,NULL
1277,3496
1278,NULL
1279,NULL
1280,NULL
1281,NULL
1282,1264;2221
1283,1622
1284,NULL
1285,NULL
1286,NULL
1287,NULL
1288,NULL
1289,NULL
1290,NULL
1291,NULL
1292,NULL
1293,NULL
1294,NULL
1295,1296;1890
1296,1295;1890
1297,NULL
1300,NULL
1301,NULL
1302,2645
1303,NULL
1304,NULL
1305,NULL
1308,NULL
1309,NULL
1310,NULL
1311,NULL
1312,2072
1313,NULL
1315,NULL
1317,NULL
1318,NULL
1319,NULL
1320,NULL
1321,NULL
1322,NULL
1323,NULL
1324,1267
1325,1401
1326,NULL
1342,NULL
1345,1348
1346,935
1347,NULL
1348,1345
1351,NULL
1352,NULL
1353,1221;1223;1506;1576;4160
1355,2269;2375
1356,1420
1357,NULL
1358,756;2628;2631;2738;3236;3539;7045;19129;31264;31927;69877
1360,NULL
1362,NULL
1363,2038
1364,NULL
1365,NULL
1366,NULL
1371,NULL
1374,NULL
1375,NULL
1376,NULL
1377,NULL
1378,NULL
1379,1429
1380,122602
1391,1190;1550
1392,1393
1393,1392
1394,NULL
1395,NULL
1396,NULL
1398,11526
1399,2282
1400,NULL
1401,1325
1405,1751;3497;4766;5685;6766;7119
1406,NULL
1410,NULL
1413,NULL
1414,NULL
1415,NULL
1416,NULL
1417,NULL
1418,NULL
1419,NULL
1420,1356
1422,NULL
1423,NULL
1425,NULL
1427,7759;9140;10308;12154;13336;15450;19178;24041;25056;25490;25776;26049;26541;26907;28858;29704;30003;33290
1429,1379
1430,NULL
1431,1240
1433,603
1434,NULL
1461,NULL
1462,NULL
1463,NULL
1466,NULL
1471,NULL
1474,2065
1481,NULL
1482,3761;3762;4075;5399
1485,NULL
1486,NULL
1487,1492
1488,NULL
1489,985;7328
1490,8316
1491,NULL
1492,1487
1493,NULL
1494,NULL
1495,1063;1825;2486
1496,NULL
1500,NULL
1501,NULL
1502,1527
1504,NULL
1505,NULL
1506,1221;1223;1353;1576;4160
1507,NULL
1508,1606
1509,579;1518;1931;1932;1985
1510,1249
1511,NULL
1513,NULL
1515,NULL
1516,32252
1517,NULL
1518,579;1509;1931;1932;1985
1519,4248
1520,NULL
1521,NULL
1523,NULL
1524,NULL
1525,NULL
1527,1502
1528,NULL
1529,NULL
1532,NULL
1533,599;1986
1534,NULL
1535,NULL
1538,2105;2629;2929
1540,NULL
1547,NULL
1548,NULL
1549,NULL
1550,1190;1391
1551,1563;1634;1641;1645
1553,NULL
1554,NULL
1557,NULL
1558,NULL
1561,10926;15857;30783
1562,NULL
1563,1551;1634;1641;1645
1564,NULL
1566,NULL
1571,NULL
1572,28323;50469;64825;228850
1576,1221;1223;1353;1506;4160
1578,NULL
1580,1705
1583,NULL
1585,1690
1587,NULL
1588,NULL
1590,NULL
1592,1631
1595,NULL
1596,2023
1600,NULL
1601,NULL
1604,NULL
1605,NULL
1606,1508
1607,NULL
1608,NULL
1609,NULL
1610,NULL
1611,NULL
1612,NULL
1613,NULL
1615,NULL
1616,NULL
1620,NULL
1621,NULL
1622,1283
1623,NULL
1627,NULL
1629,NULL
1631,1592
1634,1551;1563;1641;1645
1636,NULL
1637,1638
1638,1637
1640,2110
1641,1551;1563;1634;1645
1645,1551;1563;1634;1641
1646,1708;1919;3345;3388;3398;5410;5412;5540;5546;5840;6164;6222;6587;7398;7506;7547;10795;14978;15267;15632;15908;16102;16802;17343
1647,NULL
1648,NULL
1655,NULL
1656,NULL
1658,NULL
1661,NULL
1662,1685
1663,NULL
1665,NULL
1667,NULL
1668,NULL
1669,NULL
1670,3527
1671,NULL
1672,NULL
1673,NULL
1674,1752;1839;3011;6789;7260;7647
1675,NULL
1676,1830;2114;2668
1677,NULL
1678,NULL
1679,NULL
1680,NULL
1681,NULL
1682,NULL
1683,NULL
1684,NULL
1685,1662
1686,NULL
1687,NULL
1690,1585
1691,NULL
1695,NULL
1696,NULL
1699,2079;2113
1700,NULL
1705,1580
1706,NULL
1707,NULL
1708,1646;1919;3345;3388;3398;5410;5412;5540;5546;5840;6164;6222;6587;7398;7506;7547;10795;14978;15267;15632;15908;16102;16802;17343
1711,NULL
1713,1805
1715,NULL
1716,NULL
1717,NULL
1718,30252
1722,NULL
1723,NULL
1725,NULL
1726,4141
1729,2833
1730,NULL
1731,NULL
1732,NULL
1739,NULL
1741,NULL
1742,1744
1743,NULL
1744,1742
1745,NULL
1747,NULL
1748,NULL
1750,NULL
1751,1405;3497;4766;5685;6766;7119
1752,1674;1839;3011;6789;7260;7647
1753,1810
1755,4950
1756,NULL
1757,NULL
1758,1787
1761,NULL
1762,NULL
1763,82911;226770;270141
1764,NULL
1769,NULL
1770,NULL
1771,1786
1774,NULL
1776,44973;138363;152729
1777,3488;10065;44420;47749;64207;121760;142407;144596;150949
1778,NULL
1779,1798
1780,NULL
1781,22881;54827;114336;139193;156003;204378;282929
1782,NULL
1783,588;1047;2475;3222;3493;3923;4397;4447;5017;10798;14279;19195;20571;20703;25803;26287;31056;31920
1784,NULL
1786,1771
1787,1758
1790,NULL
1791,NULL
1792,NULL
1793,NULL
1794,2382;35811
1795,NULL
1796,NULL
1797,NULL
1798,1779
1799,NULL
1800,1817
1801,NULL
1802,709;2386;2962;3260;3733;5285;5819;6731;7392;11225;14317;16184;16323;18401;19521;24620;24772;25648;25788;25801;26198;26837
1803,NULL
1804,NULL
1805,1713
1806,NULL
1807,NULL
1808,NULL
1809,5445
1810,1753
1811,NULL
1812,NULL
1813,5856;20140;190303;202827;210874;221816;251585;261947;280544;280890;281659;283303;320093;369803;378956;393209;409726;444938;480475;520754;538209;557530;624189
1815,2260
1817,1800
1818,NULL
1820,1102
1821,NULL
1823,NULL
1825,1063;1495;2486
1826,1939;13562
1827,NULL
1828,NULL
1829,NULL
1830,1676;2114;2668
1831,NULL
1832,NULL
1833,NULL
1834,NULL
1835,NULL
1836,NULL
1837,NULL
1838,NULL
1839,1674;1752;3011;6789;7260;7647
1841,NULL
1842,NULL
1848,2420;2491
1849,NULL
1850,NULL
1851,NULL
1852,1883
1853,NULL
1854,NULL
1855,NULL
1856,NULL
1857,NULL
1858,NULL
1859,3254;7058;12777
1860,NULL
1861,NULL
1863,NULL
1864,NULL
1865,3958;18738;19436
1867,NULL
1868,NULL
1870,NULL
1872,NULL
1873,NULL
1874,NULL
1875,NULL
1876,NULL
1878,NULL
1880,NULL
1881,NULL
1882,15311;40886;102851;113155;126982;131543;183541;185225
1883,1852
1884,NULL
1885,4028;5030;6006;7980;7981;14248;17299;22191
1886,2288;11491;12126;13705;14648;15348;15634;28494;30429;33251
1887,NULL
1888,NULL
1889,NULL
1890,1295;1296
1891,NULL
1893,NULL
1895,NULL
1898,NULL
1899,NULL
1900,NULL
1901,NULL
1902,NULL
1904,NULL
1905,NULL
1906,3718
1908,NULL
1910,NULL
1911,NULL
1913,NULL
1914,NULL
1915,737;4993;6936;11424
1916,12738;13545;16660;22108;24982
1917,NULL
1918,NULL
1919,1646;1708;3345;3388;3398;5410;5412;5540;5546;5840;6164;6222;6587;7398;7506;7547;10795;14978;15267;15632;15908;16102;16802;17343
1921,NULL
1922,NULL
1924,NULL
1925,NULL
1926,NULL
1928,1958
1929,1989;3489
1930,NULL
1931,579;1509;1518;1932;1985
1932,579;1509;1518;1931;1985
1933,NULL
1934,NULL
1937,NULL
1938,NULL
1939,1826;13562
1941,1974
1942,NULL
1945,NULL
1946,NULL
1948,NULL
1950,NULL
1954,NULL
1955,NULL
1956,2026
1957,NULL
1958,1928
1959,NULL
1960,NULL
1961,NULL
1962,NULL
1963,NULL
1965,2091
1967,NULL
1968,NULL
1970,NULL
1971,NULL
1972,2262
1974,1941
1977,NULL
1978,NULL
1979,NULL
1980,NULL
1982,NULL
1985,579;1509;1518;1931;1932
1986,599;1533
1989,1929;3489
1990,NULL
1991,NULL
1992,NULL
1993,701
1994,6166;16619
1998,NULL
1999,NULL
2000,2011
2001,NULL
2002,NULL
2005,4446
2006,NULL
2007,NULL
2010,7126
2011,2000
2012,NULL
2013,NULL
2014,NULL
2015,1218
2016,2053
2017,NULL
2018,NULL
2019,NULL
2020,NULL
2021,NULL
2022,NULL
2023,1596
2024,NULL
2025,NULL
2026,1956
2029,10736
2030,NULL
2031,NULL
2032,11736
2033,NULL
2035,NULL
2036,NULL
2037,NULL
2038,1363
2039,NULL
2040,NULL
2044,NULL
2045,NULL
2046,NULL
2047,NULL
2048,NULL
2050,NULL
2051,NULL
2052,NULL
2053,2016
2054,2073
2055,4740;50195;133022
2057,1129;7471;19040;23995;24595;25935;29055;34814;38917;43727;44981;49994;49995;49997;50003;50004;50017;50019;50020;50022;50023;51201;51693;77465;77466;111835;115504;123001;139569;145250;147931;168663;176338;183917;193843;202998;228895;233052;240096;244845;245939;246461;252751;274020;301116;312087;330824;401823;414953;486524;497269;512421;589617;589619;647534
2058,NULL
2059,NULL
2062,NULL
2064,NULL
2065,1474
2067,NULL
2068,34107;127798;160835;161458
2069,994;2077;2122;3323
2070,NULL
2072,1312
2073,2054
2074,NULL
2075,NULL
2076,NULL
2077,994;2069;2122;3323
2078,NULL
2079,1699;2113
2080,NULL
2081,NULL
2082,1094;2478;2644;2934;3123
2083,53423;54038;67907
2085,NULL
2086,NULL
2087,NULL
2088,NULL
2089,NULL
2090,NULL
2091,1965
2092,NULL
2093,NULL
2094,NULL
2095,NULL
2096,NULL
2099,NULL
2100,NULL
2101,NULL
2102,NULL
2104,NULL
2105,1538;2629;2929
2109,NULL
2110,1640
2112,4860;5014;7465;7527
2113,1699;2079
2114,1676;1830;2668
2115,NULL
2116,NULL
2117,NULL
2118,NULL
2119,NULL
2120,NULL
2122,994;2069;2077;3323
2123,NULL
2124,NULL
2125,2179
2126,NULL
2130,124183
2132,3580;10731;15762
2136,NULL
2137,NULL
2138,NULL
2139,NULL
2140,NULL
2141,NULL
2142,NULL
2143,NULL
2144,NULL
2145,NULL
2146,NULL
2147,NULL
2148,5825;5969
2149,NULL
2157,NULL
2162,NULL
2163,NULL
2169,NULL
2170,NULL
2171,NULL
2172,NULL
2173,NULL
2174,NULL
2175,NULL
2176,NULL
2179,2125
2180,NULL
2181,NULL
2183,NULL
2184,NULL
2195,3340
2206,NULL
2207,NULL
2213,3511
2216,NULL
2217,NULL
2218,NULL
2219,NULL
2220,NULL
2221,1264;1282
2222,NULL
2223,NULL
2225,NULL
2228,NULL
2229,NULL
2230,NULL
2231,NULL
2232,NULL
2233,NULL
2234,NULL
2235,3649;104099
2236,3098;4558;5694
2237,NULL
2242,NULL
2243,6092
2244,NULL
2253,NULL
2254,NULL
2258,NULL
2260,1815
2261,NULL
2262,1972
2264,NULL
2266,NULL
2267,5069
2269,1355;2375
2270,NULL
2271,NULL
2272,NULL
2273,NULL
2274,NULL
2275,NULL
2277,NULL
2279,2653
2280,NULL
2281,NULL
2282,1399
2283,NULL
2284,NULL
2285,NULL
2288,1886;11491;12126;13705;14648;15348;15634;28494;30429;33251
2289,2492
2291,NULL
2292,NULL
2293,NULL
2294,NULL
2295,NULL
2296,NULL
2299,NULL
2300,NULL
2302,NULL
2304,NULL
2305,NULL
2309,NULL
2314,NULL
2316,NULL
2317,NULL
2318,NULL
2319,NULL
2321,NULL
2322,NULL
2323,NULL
2324,3437
2325,NULL
2326,NULL
2327,NULL
2328,2329
2329,2328
2330,NULL
2331,NULL
2332,NULL
2334,NULL
2338,NULL
2339,NULL
2341,4869
2342,NULL
2343,3759
2344,2397;2399;2490
2349,NULL
2353,NULL
2354,9186
2355,NULL
2357,9690;17303;19341;20515;22926
2358,NULL
2359,2387;2390
2360,NULL
2363,NULL
2364,2542
2365,NULL
2368,NULL
2374,2394;2585;2868;3370
2375,1355;2269
2376,NULL
2378,NULL
2379,NULL
2380,NULL
2381,NULL
2382,1794;35811
2383,NULL
2384,NULL
2386,709;1802;2962;3260;3733;5285;5819;6731;7392;11225;14317;16184;16323;18401;19521;24620;24772;25648;25788;25801;26198;26837
2387,2359;2390
2388,NULL
2389,NULL
2390,2359;2387
2392,NULL
2393,NULL
2394,2374;2585;2868;3370
2397,2344;2399;2490
2398,NULL
2399,2344;2397;2490
2401,NULL
2402,2466
2403,NULL
2404,NULL
2406,NULL
2407,NULL
2408,NULL
2409,NULL
2410,NULL
2412,NULL
2413,NULL
2414,4900;6401
2416,NULL
2417,NULL
2418,14321;78147
2419,466;991;1239;1259;2447;2906;3015;3073;4809;4814;4956;5550;5859;6233;6925;7346;7447;7723;7733;7889;8080;8103;8681;8738;8771;8871;8913;8996;9563;10324;10943;11381;12118;12468;12632;12868;13106;13107;13282;14005;14276;14636;16046;16406;16497;18185;18403;20199;22736
2420,1848;2491
2421,2602
2423,NULL
2424,NULL
2426,5967;9449;16798;23942;32163;32164;32165;48169;56970;61126;61676;75344;82252;82950;92045;105921;114792;131558;131868;135718;138916;139539;152839;157687;161248;174539;175673;185816;188764
2429,NULL
2433,2447
2434,10738;14610
2435,NULL
2436,NULL
2437,NULL
2439,NULL
2440,NULL
2442,4027;4486;5985;8108;8307;8984;10377
2446,NULL
2447,466;991;1239;1259;2419;2906;3015;3073;4809;4814;4956;5550;5859;6233;6925;7346;7447;7723;7733;7889;8080;8103;8681;8738;8771;8871;8913;8996;9563;10324;10943;11381;12118;12468;12632;12868;13106;13107;13282;14005;14276;14636;16046;16406;16497;18185;18403;20199;22736
2448,NULL
2449,NULL
2450,NULL
2451,NULL
2452,NULL
2454,NULL
2455,NULL
2456,NULL
2457,NULL
2458,NULL
2459,NULL
2460,NULL
2461,NULL
2462,NULL
2463,NULL
2464,NULL
2465,NULL
2466,2402
2467,NULL
2469,NULL
2470,NULL
2471,NULL
2472,NULL
2473,NULL
2474,NULL
2475,588;1047;1783;3222;3493;3923;4397;4447;5017;10798;14279;19195;20571;20703;25803;26287;31056;31920
2476,NULL
2477,NULL
2478,1094;2082;2644;2934;3123
2479,4325;20113
2480,NULL
2481,NULL
2482,4691;4962
2483,2733;3095
2485,NULL
2486,1063;1495;1825
2487,NULL
2488,NULL
2489,NULL
2490,2344;2397;2399
2491,1848;2420
2492,2289
2494,NULL
2498,NULL
2499,NULL
2500,NULL
2501,NULL
2502,3160
2504,NULL
2505,NULL
2506,NULL
2507,NULL
2508,NULL
2509,NULL
2511,NULL
2512,NULL
2514,NULL
2515,3337
2516,NULL
2518,NULL
2521,NULL
2522,NULL
2523,NULL
2524,NULL
2525,NULL
2526,NULL
2527,NULL
2531,NULL
2532,NULL
2533,NULL
2534,NULL
2535,NULL
2536,NULL
2537,2621;5206;6757
2538,2923
2539,NULL
2540,NULL
2541,NULL
2542,2364
2543,NULL
2544,NULL
2545,NULL
2547,NULL
2548,NULL
2550,5213;12571;18608;20252
2551,NULL
2552,NULL
2553,7755;10402;14575
2557,NULL
2560,2561
2561,2560
2563,NULL
2564,13389;13690;14212;16809
2565,NULL
2566,NULL
2567,NULL
2568,NULL
2569,NULL
2570,NULL
2572,NULL
2573,2632
2574,4067;4068
2575,3289;4333;7665
2577,NULL
2578,NULL
2580,4220
2583,NULL
2584,NULL
2585,2374;2394;2868;3370
2586,129471
2587,14926;19539;26894;35638
2589,NULL
2590,38370;91885;103546;105413;182278;187670;213078
2592,1141
2593,NULL
2595,2609;2850;4277;5306;6007;6080;6192;6822;7376;9873;10073;10074;10581
2596,NULL
2599,NULL
2600,NULL
2601,NULL
2602,2421
2604,NULL
2608,NULL
2609,2595;2850;4277;5306;6007;6080;6192;6822;7376;9873;10073;10074;10581
2610,NULL
2611,28857
2612,NULL
2613,NULL
2616,NULL
2617,2619;3164
2618,NULL
2619,2617;3164
2620,4150;4536;4556
2621,2537;5206;6757
2622,NULL
2623,NULL
2624,NULL
2625,NULL
2628,756;1358;2631;2738;3236;3539;7045;19129;31264;31927;69877
2629,1538;2105;2929
2630,NULL
2631,756;1358;2628;2738;3236;3539;7045;19129;31264;31927;69877
2632,2573
2633,NULL
2634,NULL
2635,NULL
2637,NULL
2638,NULL
2641,NULL
2642,27238;30571;36217;37674;46139;49892;49967;49982;50045;50089;50216
2643,NULL
2644,1094;2082;2478;2934;3123
2645,1302
2646,2974
2648,2997
2649,NULL
2650,NULL
2651,3238;3722;4011;4212
2653,2279
2659,4217;4341
2661,NULL
2663,NULL
2668,1676;1830;2114
2673,NULL
2675,NULL
2676,NULL
2677,NULL
2680,NULL
2681,NULL
2682,NULL
2684,NULL
2686,NULL
2687,NULL
2692,NULL
2694,NULL
2697,NULL
2698,NULL
2699,NULL
2700,NULL
2701,3092;5526;8477;10312
2702,NULL
2703,NULL
2704,NULL
2715,NULL
2720,NULL
2725,NULL
2733,2483;3095
2735,NULL
2736,NULL
2737,NULL
2738,756;1358;2628;2631;3236;3539;7045;19129;31264;31927;69877
2740,NULL
2742,4384
2743,3113
2744,NULL
2746,2771
2747,NULL
2748,NULL
2749,12025
2750,8856;10490;20083;78061;107927;128695;131479;214722;287547;291239
2751,NULL
2752,7510;50000;50021;50087;50096;50101;85830;197766
2753,NULL
2754,NULL
2755,NULL
2757,NULL
2759,NULL
2761,NULL
2763,NULL
2765,NULL
2768,NULL
2770,NULL
2771,2746
2772,NULL
2773,NULL
2775,NULL
2777,NULL
2778,NULL
2779,15499;15501;36061;50075
2780,NULL
2781,NULL
2782,NULL
2787,NULL
2788,NULL
2789,NULL
2790,NULL
2792,NULL
2793,3513
2795,NULL
2797,NULL
2798,NULL
2799,NULL
2801,3173
2804,NULL
2806,NULL
2807,NULL
2808,NULL
2809,NULL
2815,NULL
2816,NULL
2817,3869
2818,NULL
2819,NULL
2820,NULL
2821,NULL
2822,NULL
2823,NULL
2824,NULL
2825,2826;2842;2871;2953
2826,2825;2842;2871;2953
2829,NULL
2830,NULL
2831,NULL
2833,1729
2834,NULL
2838,NULL
2839,NULL
2840,NULL
2841,NULL
2842,2825;2826;2871;2953
2843,NULL
2844,NULL
2845,NULL
2848,NULL
2850,2595;2609;4277;5306;6007;6080;6192;6822;7376;9873;10073;10074;10581
2855,2856
2856,2855
2858,NULL
2860,NULL
2861,NULL
2863,NULL
2865,NULL
2867,NULL
2868,2374;2394;2585;3370
2870,NULL
2871,2825;2826;2842;2953
2872,NULL
2874,NULL
2877,NULL
2881,NULL
2882,NULL
2883,NULL
2885,NULL
2886,6282;7976;9067
2888,26383
2896,NULL
2899,NULL
2904,4481;8533
2906,466;991;1239;1259;2419;2447;3015;3073;4809;4814;4956;5550;5859;6233;6925;7346;7447;7723;7733;7889;8080;8103;8681;8738;8771;8871;8913;8996;9563;10324;10943;11381;12118;12468;12632;12868;13106;13107;13282;14005;14276;14636;16046;16406;16497;18185;18403;20199;22736
2907,NULL
2909,3108
2921,NULL
2923,2538
2925,NULL
2926,NULL
2927,NULL
2928,6086
2929,1538;2105;2629
2932,NULL
2934,1094;2082;2478;2644;3123
2941,NULL
2942,45240
2945,NULL
2946,NULL
2947,1095;2954;3977;5835;10039
2948,NULL
2949,NULL
2950,NULL
2951,NULL
2952,NULL
